Party,Handle,Tweet,Sentiment
Republican,Robert_Aderholt,"Sometimes people in Washington say something just can‰Ûªt be done. But I say, where there‰Ûªs a will, there‰Ûªs a way.  Y‰Û_ https://t.co/rQtmOTVhew",0
Democrat,RepRoKhanna,"$5,751 for a bandage and ice pack. Americans are struggling with ridiculous bills like this every day because of ou‰Û_ https://t.co/XMCMEuH96A",-0.4215
Democrat,RepOHalleran,My staff hold mobile office hours in communities all throughout #AZ01. See a full list of upcoming mobile offices n‰Û_ https://t.co/D47TEI72X5,0
Democrat,RepAlLawsonJr,RT @UNCF: UNCF VP of Public Policy and Government Affairs on the campus of @FAMU_1887 with @RepAnthonyBrown @RepAdams and @RepAlLawsonJr fo‰Û_,0
Republican,RepSteveStivers,"Enjoyed this profile of Janna Woodburn, the first female attorney born and raised in Morgan County. Janna, thank yo‰Û_ https://t.co/pBqMf7D5d8",0.7003
Republican,DrPhilRoe,RT @SpeakerRyan: ‰ ÕHalf of @DeptofDefense's civilian workforce has to be furloughed.,-0.296
Democrat,RepStephMurphy,Great meeting with @HRC today to discuss the challenges faced by the LGBTQ community in central Florida and across‰Û_ https://t.co/u6roUGXq4s,0.6597
Democrat,RepJackyRosen,Happy #TeacherAppreciationDay to all of #NV03‰Ûªs wonderful teachers! Thank you for your dedication to our kids and t‰Û_ https://t.co/6kBmz89Fmi,0.8805
Republican,RepMikeTurner,2 of my bills to fight #OpioidEpidemic advanced this week,-0.1531
Republican,RepMikeTurner,"As Mayor of Dayton, I developed brownfields to reinvest in our city and spur economic growth, including the buildin‰Û_ https://t.co/Wat2KrZmCZ",0.3818
Democrat,RepBRochester,"RT @nwlc: Today is #AAPIEqualPay Day, when Asian women in the U.S.' pay catches up to what white men made in 2017. But this number can be m‰Û_",-0.0065
Republican,HouseCommerce,Need information and resources before today‰Ûªs House Floor action on the Nuclear Waste Policy Amendments Act?  We go‰Û_ https://t.co/rO9YpoTSLq,-0.4215
Democrat,RepRaskin,"We must do everything in our power to stop the Special Counsel from being fired, but if he is fired, we must preven‰Û_ https://t.co/sm9y7D9D8E",-0.7876
Democrat,RepOHalleran,Thanks to the organizers of this great event to welcome home our Vietnam veterans. It was a great honor to be invit‰Û_ https://t.co/kQTkm9ceOP,0.9631
Democrat,DonaldNorcross,"RT @HouseRadioTV: News Conference: @RepJoshG, @RepLanceNJ7, @RepDonaldPayne, @BillPascrell, @DonaldNorcross, and @RepBonnie on Gateway Resc‰Û_",0
Republican,Transport,#HR4 invests in America's airports. #FAA2018 https://t.co/qzeFAVRbCo,0
Republican,SteveKingIA,This wisdom of Sowell https://t.co/fEfvVgMted,0.5267
Republican,RepMcClintock,"#Townhall meeting to be held tonight in Angels Camp at 6:00 P.M.  Bret Harte High School Gym, 364 Murphys Grade Road https://t.co/EYLeU1L3mT",0
Republican,RepMcClintock,Tom McClintock: Time to take default off the table http://t.co/prwHgckado,0
Democrat,RepAlLawsonJr,It was a pleasure attending @SenatorTimScott &amp; Chairman @RepMarkWalker‰Ûªs 2nd Annual #HBCUFlyIn. Nearly 70 #HBCU pre‰Û_ https://t.co/AFU9lPf5HJ,0.5719
Democrat,RepRaskin,RT @RepLloydDoggett: @RepRaskin @RepTedLieu @davidcicilline Thank you to @POGOBlog @OpentheGov @SunFoundation @CREWcrew for endorsing this‰Û_,0.3612
Democrat,RepJackyRosen,.@CCHMuseum turned 50 this week! Thank you for preserving our history and helping tell Nevada‰Ûªs story for generations to come.,0.6114
Democrat,RepDarrenSoto,"RT @KeepFLFishing: .@RepDarrenSoto: ‰ÛÏThe historic Kissimmee River is not only the heart of Central Florida‰Ûªs water drainage route, it also‰Û_",0
Republican,repdonyoung,"Overall, House-passed NDAA is a good piece of legislation for the freedom of America.",0.7964
Republican,RepMcClintock,"Next #CA04 #townhall: Foresthill Aug 24 6PM. Foresthill High School Gym, 23319 Foresthill Rd. 7th #townhall of 2017. https://t.co/qEtOPAozsg",0
Democrat,RepCharlieCrist,More precise @NWSNHC forecasting helps Floridians be #hurricaneready sooner &amp; safer ‰ÛÒ @NOAA investments paying off! https://t.co/dwjePzeDPf,0.69
Republican,RepKayGranger,"RT @SpeakerRyan: This tree traveled all the way from the Kootenai National Forest in Montana, and now it lights up the sky in front of the‰Û_",0
Republican,JudgeTedPoe,"RT @FHWCoalition: ""Women everywhere face a hard decision: make the journey to find water or prioritize their safety. Lack of clean water is‰Û_",0.4215
Republican,RepFredUpton,Yesterday's listening session on mental health in Kalamazoo with @RepDebDingell was a great opportunity to hear fro‰Û_ https://t.co/N1ibMcbWOu,0.7845
Democrat,RepOHalleran,Please join me in praying for and thanking the more than 500 men and women who are on the ground working to contain‰Û_ https://t.co/GVEL5vuYgK,0.7184
Democrat,RepAlLawsonJr,I am disappointed that House Republicans have chosen to mark up a partisan  #FarmBill that includes severe cuts to‰Û_ https://t.co/35FUGs9I86,-0.7845
Democrat,RepBRochester,"RT @OfficialCBC: CBC to Libyan Ambassador: We must work together to stop this despicable slave trade! Everyone ‰ÛÒ the US, the UN, the EU, an‰Û_",-0.3595
Democrat,RepRaskin,"RT @oliverdarcy: Democratic Rep. Jamie Raskin says of @DiamondandSilk hearing that he is surprised how House Judiciary Committee has ""desce‰Û_",0.2263
Republican,Robert_Aderholt,"I‰Ûªm so sorry to hear of the passing of Birmingham TV legend Bill Bolen.  Growing up in Haleyville, he was a mainsta‰Û_ https://t.co/vPNUOxkrxa",0.0276
Republican,RepMimiWalters,The VA administers the numerous benefits and services our Nation's veterans have earned. To find out what you may q‰Û_ https://t.co/Gw4CyXbDch,0.3818
Republican,RepKayGranger,"Had our existing background check laws been enforced, the tragedy in Sutherland Springs could have been avoided all together. (5/5)",-0.7783
Democrat,RepAlLawsonJr,I'm pleased to get up early to cast my vote. https://t.co/J1LxInm298,0.4404
Democrat,RepEspaillat,"RT @HispanicCaucus: ""The Chief of Staff‰Ûªs bigoted comments about immigrants seeking refuge are a slap in the face to the generations of peo‰Û_",0.1531
Democrat,RepStephMurphy,"If you couldn't make it to our community office hours at @rollinscollege yesterday, join my staff tomorrow at Lecho‰Û_ https://t.co/KRDwnShgvi",0.296
Republican,DrPhilRoe,"Thanks for having me, @ConcernedVets! https://t.co/5WJ4wciaGl",0.4926
Republican,SteveKingIA,People who have lived under socialism cherish their Freedoms more than the generations who inherited their Freedom. https://t.co/4ZDOse3WXM,0.8402
Republican,NatResources,Chairman Bishop &amp; @RepHanabusa Bill Memorializing World War II Vets Signed into Law _Ù__ https://t.co/yX6qMgz6wx,-0.5994
Democrat,RepBarragan,"RT @HispanicCaucus: Deported veterans stood up for their country and put their lives on the line. Now, we have to ensure they receive the b‰Û_",0.3818
Republican,RepSteveStivers,Congratulations to the Lancaster High School Culinary Team who took home First Place in their statewide competition‰Û_ https://t.co/vInlUHNwyF,0.5994
Democrat,RepCharlieCrist,"The arts = millions of jobs and billions for our economy, including Pinellas, a world-renowned arts destination in‰Û_ https://t.co/HDkN8ynwSx",0
Democrat,RepLouCorrea,Thank you to everyone who came out to my #OpenHouse tonight!,0.4199
Republican,Robert_Aderholt,Congratulations to Brenda Sanchez of Guntersville High School for winning this year‰Ûªs Best of Show at the 4th Distr‰Û_ https://t.co/haRS7mdHd5,0.91
Democrat,RepTedLieu,#PollutingPruitt‰Ûªs thoughts on being @EPA administrator: Treat yourself to the high life on the taxpayer‰Ûªs dime whi‰Û_ https://t.co/FPooOVV1jh,0.4019
Democrat,RepAlLawsonJr,"Join me for the #FarmersRoundtable18, 3.24.18 at @TCCWorkforce in #Tallahassee. House #Ag Committee Ranking Member‰Û_ https://t.co/OnRoG3ljD4",0.296
Republican,RepMimiWalters,"If you know a veteran who needs help with the VA, my Irvine office might be able to assist. Call (949) 263-8703 and‰Û_ https://t.co/GTsl7uvSAL",0.4019
Republican,NatResources,From highlighting the stifling debt to identifying the systemic financial malpractice of the #PuertoRico government‰Û_ https://t.co/igeKQAAiwL,-0.3612
Republican,RepBillJohnson,ICYMI:  President offers bold plan to fight scourge of opioid epidemic: https://t.co/vK9PnrsWsz,0
Democrat,RepDarrenSoto,RT @carlosvotero: Cientos de familias puertorriqueÌ±as desesperadas por el fin de la ayuda para albergue de FEMA https://t.co/qDXHw6cj4H,0
Democrat,RepDarrenSoto,#PollutingPruitt has proposed drastic budget cuts @EPA programs that protect Americans‰Ûª health &amp; our environment ‰ÛÒ‰Û_ https://t.co/SEB4i052w3,0.1027
Republican,RepMimiWalters,Happy #PersianNewYear! https://t.co/zvUfNpTCZu,0.6114
Republican,NatResources,@cate_long @KatieSchoettler It looks like they're running a few minutes behind. The FB live will appear on Gonzalez's FB momentarily.,0.3612
Democrat,RepJimmyPanetta,"RT @sccounty: ‰ÛÏThis is another example of our communities coming together to do what we do best, and that‰Ûªs protect our environment.‰Ûù - Rep‰Û_",0.7783
Republican,HouseCommerce,01100100 01100011 01100011 01110000 00100000 01110100 01101111 00100000 01100101 01111000 01100001 01101101 0110100‰Û_ https://t.co/c4WNSpIVMz,0
Democrat,DonaldNorcross,"I know how important it is for workers to have a voice in the workplace bc I lived it (@IBEW). When workers stick‰Û_ https://t.co/Khb6OBt8d8",0.2023
Democrat,RepKihuen,Getting a tour and visiting the hard working employees at Brady Linen. Brady Linen is the premier commercial laundr‰Û_ https://t.co/BZbfU78y1b,-0.1027
Democrat,RepRoKhanna,"In 2017, average CEO pay increased 9.7%, while workers got a 1.5% raise. Strong unions can help us reverse the grow‰Û_ https://t.co/8fXnkadpuM",0.7717
Republican,RepDianeBlack,"RT @March_for_Life: ‰ÛÏAbortion is family destruction, and the fact that $1.5 billion in taxpayer dollars is funneled to this industry is sic‰Û_",-0.5574
Republican,DrPhilRoe,Did you know that 1 in 8 women will be diagnosed with breast cancer in their lifetime? October is‰Û_ https://t.co/aunJPXUzqu,-0.6597
Republican,RepGoodlatte,"The way we perform, play, &amp; produce music has rapidly evolved in the past few decades, &amp; our copyright &amp; licensing‰Û_ https://t.co/ndvxd7yWqV",0.34
Democrat,RepLouCorrea,"In September I voted for a continuing resolution, along with all @HouseDemocrats &amp; many #GOP. We have had four CRs.‰Û_ https://t.co/7ELuKzyjo9",0
Democrat,RepPeteAguilar,"My top priority has always been looking out for the working families across San Bernardino County, and I believe my‰Û_ https://t.co/j62RSD8ruj",0.2023
Democrat,DonaldNorcross,"On International Women‰Ûªs Day, let's all unite in support of gender equality. #IWD2018 #TimeIsNow https://t.co/gKGJI4jTqS",0.4019
Republican,RepBillJohnson,"How will you spend that extra money in your paycheck? Text ""tax reform"" to 50589 to learn more https://t.co/jhoRJeWtHt",0
Republican,RepTomGraves,"Happy birthday, President Lincoln.",0.5719
Democrat,RepAlLawsonJr,"""These students, like all Americans, are demanding action from their government to prevent future mass shootings. G‰Û_ https://t.co/8Pgn1AKzD4",0.1779
Republican,NatResources,RT @SecretaryZinke: The @NatlParkService is $11.6 billion behind in maintenance and infrastructure. At @AppomattoxNPS they are restoring th‰Û_,0.296
Democrat,RepCharlieCrist,"Proud our local governments, including @PinellasCoNews and @MyClearwater, are standing strong in the fight to prote‰Û_ https://t.co/LLg6Iswqzo",0.5859
Republican,Transport,"#OnThisDay in 1970, the Concorde made its first supersonic flight. #aviation #Flying100 https://t.co/NQAHVXNuVR",0
Republican,Transport,"#OnThisDay  in  1831,  the  New  York  and  Harlem  Railway  was  incorporated  in  New  York  City.  #NYC https://t.co/R7M7GTaqNY",0
Republican,NatResources,RT @NatResources: _Ù_¬#BREAKING ‰ Õ House passes @CathyMcMorris' bill that will save taxpayers $16 million and protect fish by preventing a pote‰Û_,0.6908
Democrat,RepJackyRosen,I‰Ûªm supporting bipartisan legislation to protect the special counsel from being fired without cause. This is about‰Û_ https://t.co/E4sCDQ7zBl,0.5574
Republican,RepSmucker,"RT @JeffreyJCleland: Great discussion with @RepSmucker and @USAWorkforce  on how #veterans play a key role in filling high-skilled, in-dema‰Û_",0.7579
Democrat,RepRoKhanna,Society is not a welcoming place for people returning from incarceration. We must do better in providing employment‰Û_ https://t.co/h15VSWvBBf,0.1265
Republican,RepDianeBlack,It has been an honor to chair the Congressional Range &amp; Testing Center Caucus &amp; support their vital mission in‰Û_ https://t.co/gQrhWlO0RB,0.7964
Republican,CongMikeSimpson,In Idaho we love our #NationalParks,0.8497
Democrat,RepCarbajal,"This is a stunning waste of military resources. The Administration has given troops no clear mission, no estimated‰Û_ https://t.co/NIdlDnVNdg",-0.25
Democrat,RepKihuen,RT @CompleteNevadan: Mineral County Independent-News: Rep. Kihuen visits Schurz ElementaryåÊSchool https://t.co/E3mwuGtG74 https://t.co/DEow‰Û_,0
Democrat,RepBRochester,"Today, I'm wishing my mother, Alice, my sisters, Thea and Marla, and all mothers a happy and fufilling Mother's Day! https://t.co/fUON3qtIsZ",0.7088
Democrat,RepRoKhanna,"RT @RickSmithShow: As an Indian-American of Hindu faith, I was well-received in West Virginia. @RepRoKhanna",0.4215
Democrat,RepJimmyPanetta,Met with @girlscouts from Seaside and Marina. We talked about protecting our environment and how we can all make a‰Û_ https://t.co/MV5lRAxDUL,0
Republican,SteveKingIA,The Iowa General Assembly just passed Heartbeat legislation that will protect nearly every baby from abortionists.‰Û_ https://t.co/a3ZMJ5ITiA,0.3818
Republican,RepSmucker,"""You are looking for Jesus the Nazarene, who was crucified. He has risen! He is not here. See the place where they‰Û_ https://t.co/hS71Bb8qUP",0
Republican,RulesReps,The hearing on the Senate amendment to H.R. 1892- Bipartisan Budget Act has started.,0
Republican,FinancialCmte,"RT @RepRWilliams: The practice of ""de-risking"" has damaging effects on Main Street by limiting the ability of #smallbiz to access credit. W‰Û_",0.1531
Republican,MarioDB,RT @AlexNBCNews: Rep @MarioDB on immigration discharge petition: This bold move will force a vote on the floor. This is an issue that will‰Û_,0.3818
Democrat,RepJimmyPanetta,Deadline March 9: Don't miss your chance to submit your public comment about the Administration's offshore oil dril‰Û_ https://t.co/AT4R6i9sc1,-0.0762
Republican,SteveKingIA,".@ainsleyearhardt &amp; @foxandfriends DACAs have ALL, by definition, lived in the country they would be sent back to,‰Û_ https://t.co/LJVCiEn3EV",0
Republican,RulesReps,"Chairman @PeteSessions now welcomes the @HouseAgNews Chairman @ConawayTX11 to testify on H.R. 2, the Agriculture and Nutrition Act of 2018.",0.4019
Democrat,RepJackyRosen,Great addition to #NV03! https://t.co/qpf4mj5rXs,0.6588
Democrat,RepCharlieCrist,Check out our #SmallBusiness Resource Page for helpful info on how to start or grow your #smallbiz in Pinellas. We‰Ûª‰Û_ https://t.co/mXdp2YBPrx,0.4215
Democrat,RepEspaillat,"#Ramadan brings a familiar tiding to Muslims domestic and abroad, and is a time of joyous celebration, peace, and u‰Û_ https://t.co/BRSBMJl2DZ",0.8225
