Id,Party,Handle,Tweet,Sentiment,Category,Length
164,Democrat,RepBonnie,RT @s4_change: Thank you @RideOnTeam26 for riding from Sandy Hook to DC and @RepBonnie for continuing to support common sense gun legislati…,0.4215,GunControl,140
165,Democrat,RepBonnie,"RT @RepTedDeutch: On Feb. 14th, 17 students &amp; teachers were killed in another senseless act of gun violence. 

In March, the @NRA posted it…",-0.9001,GunControl,144
166,Democrat,RepBonnie,Proud of my F from the @NRA. Proud to have taken $0 from them. Proud to introduce and co-sponsor commonsense gun sa… https://t.co/esrozV6Lxb,0.7845,GunControl,140
167,Democrat,RepBonnie,The gun epidemic that plagues America continues to spread as a result of the inaction from Congress. It is heartbre… https://t.co/sISJMtYGsT,-0.5267,GunControl,140
168,Democrat,RepBonnie,"After you read this, you'll understand why the gun epidemic that plagues this nation is a uniquely American problem… https://t.co/eE9nDnsPn7",-0.34,GunControl,140
169,Democrat,RepBonnie,I'm proud of my F rating from the @NRA. I will continue to fight against the gun lobby by supporting and introducin… https://t.co/OV3OOMj1Hv,0.2732,GunControl,140
170,Democrat,RepBonnie,RT @RepBonnie: I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside @RepJohnYa…,0.7964,GunControl,140
171,Democrat,RepBonnie,I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside… https://t.co/rLKllGu3I1,0.7964,GunControl,138
172,Democrat,RepBonnie,I hope to see you tomorrow at our #StudentsSpeak Town Hall to address gun violence. We must do what we can to… https://t.co/49mRoZ3W3c,-0.5574,GunControl,134
173,Democrat,RepBonnie,Great meeting with the @USACEHQ today on updates on their progress with critical flood control projects throughout… https://t.co/1S8L61iMRp,0.6808,GunControl,139
174,Democrat,RepBonnie,I couldn't care less what the @NRA wants. They've done everything possible to perpetuate the gun epidemic that plag… https://t.co/3xJzrAnP8z,-0.6159,GunControl,140
175,Democrat,RepBonnie,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl,140
176,Democrat,RepBonnie,We’ve seen more courage from these students in the past week then Congress has ever had in dealing with the gun epi… https://t.co/OLgkPzkIYB,0.2716,GunControl,140
177,Democrat,RepBonnie,"RT @SenFeinstein: The assault weapons ban was effective. When the ban was in place, the number of gun massacres fell by 37 percent. The num…",-0.9169,GunControl,140
178,Democrat,RepBonnie,Allow the CDC to study the gun epidemic that plagues America.,-0.128,GunControl,61
179,Democrat,RepBonnie,"Instead of thoughts and prayers, let’s #HonorWithAction and get to work right now on common sense gun safety reform… https://t.co/PAEZdizXhe",0.1027,GunControl,140
180,Democrat,RepBonnie,Moments of silence and hollow thoughts and prayers are not enough to stop the gun epidemic that plagues this nation… https://t.co/efLFgHqXef,-0.1311,GunControl,140
181,Democrat,RepBonnie,It shouldn’t take another 17 deaths for Congress to finally take action to prevent gun violence. We are calling on… https://t.co/3o2B7mNjEX,-0.7506,GunControl,139
182,Democrat,RepBonnie,"This is pathetic and sad. What kind of person has to be reminded to say, “I hear you” to victims of gun violence? https://t.co/gnedutVMPt",-0.9393,GunControl,137
183,Democrat,RepBonnie,"This is absolutely appalling. The idea that 17 being slaughtered in a gun massacre could be a ""reprieve"" from the s… https://t.co/vzmgocOyUE",-0.6361,GunControl,140
184,Democrat,RepDeSaulnier,"RT @RepTedDeutch: On Feb. 14th, 17 students &amp; teachers were killed in another senseless act of gun violence. 

In March, the @NRA posted it…",-0.9001,GunControl,144
185,Democrat,RepDeSaulnier,These young leaders have inspired a national movement against gun violence – one that Republicans in Congress must… https://t.co/rmHYVR2UuS,-0.5106,GunControl,139
186,Democrat,RepDeSaulnier,Kaiser’s new program to study gun violence &amp; address gaps in research is a welcome step forward. Congress needs to… https://t.co/iynzUkTuOm,-0.5423,GunControl,143
187,Democrat,RepDeSaulnier,"The Campolindo High School’s student newspaper, La Puma, covered our student town hall on gun violence and wrote ab… https://t.co/Snv7bfNmmR",-0.7579,GunControl,140
188,Democrat,RepDeSaulnier,"California’s leadership on gun safety is helping to keep its communities safer. As @TheEconomist explains, states l… https://t.co/uCQ7ASregq",0.6597,GunControl,140
189,Democrat,RepDeSaulnier,"The Trump Administration’s new census question about citizenship could lower the response rate, affect accuracy &amp; i… https://t.co/41PLthyAp7",-0.296,Immigration,144
190,Democrat,RepRubenGallego,"RT @CNNSitRoom: Rep. Gallego: It kind of shows you how ignorant John Kelly is on immigration issues, “these are the same things that were s…",-0.2732,Immigration,140
191,Democrat,RepRubenGallego,RT @RepAnthonyBrown: The President values political stunts for his base more than working with @HouseDemocrats to fix our immigration syste…,0.4019,Immigration,140
192,Democrat,RepRubenGallego,Proud to stand up against gun violence with America's students on #NationalWalkoutDay. Your leadership is inspiring… https://t.co/cu96fuzODM,-0.5267,GunControl,140
193,Democrat,RepBradAshford,RT @creighton_SCSJ: Thanks to the staff of @RepBradAshford for meeting with us today to talk criminal justice reform. #IFTJ16 https://t.co/…,0.4404,Incarceration,140
194,Democrat,RepDonBeyer,"RT @fred_guttenberg: Struggling this morning.  3 months ago I lost my baby girl to a mass casualty shooting at her school in Parkland, Fl.…",-0.8176,GunControl,139
195,Democrat,RepDonBeyer,These Families Of Parkland Shooting Victims Are Still Waiting To Hear From Trump https://t.co/6RQwDjaF88,-0.3182,GunControl,104
196,Democrat,RepLawrence,We are proud of our diversity and immigrant communities in MI-14. The Census Bureau routinely undercounts communiti… https://t.co/qgXOOud2Bo,0.4767,Immigration,140
197,Democrat,RepLawrence,"Adding a citizenship question to the #2020Census isn’t a common-sense addition to the census; it’s dangerous, alarm… https://t.co/R2biVval4f",-0.4767,Immigration,140
198,Democrat,RepLawrence,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks… https://t.co/RxxtpOh4uR",-0.2023,GunControl,140
199,Democrat,RepLawrence,Students are demanding gun control NOW! #EnoughIsEnough #NeverAgain https://t.co/6e4Nmb4IS0,-0.5562,GunControl,91
200,Democrat,RepLawrence,"“No more silence, end gun violence!” #EnoughIsEnough https://t.co/OSBqODECFr",-0.4508,GunControl,76
201,Democrat,RepLawrence,Now standing in solidarity with brave and bold students demanding action to prevent gun violence. #EnoughIsEnough… https://t.co/5JvHZ1l8Tq,-0.0258,GunControl,138
202,Democrat,RepLawrence,"As a proud graduate of Central Michigan University, my heart is broken to hear the loss of life from gun violence o… https://t.co/Nno0hWliHB",-0.8316,GunControl,140
203,Democrat,RepLawrence,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl,140
204,Democrat,RepLawrence,"RT @RepAdamSchiff: With the failure to pass an immigration bill in the Senate today, and time running out before the President starts depor…",-0.5106,Immigration,140
205,Democrat,RepLawrence,My deepest condolences to loved-ones of the victims of yet another mass shooting in America. But when our children… https://t.co/d4Iw7G21Th,-0.3182,GunControl,139
206,Democrat,StaceyPlaskett,"Today students across my district are taking a stand to demand action on gun violence. I join them in solidarity, w… https://t.co/w9CPu2q3h7",-0.5574,GunControl,140
207,Democrat,StaceyPlaskett,Proud to stand with America’s students. Your voice is making a difference in the fight for action to prevent gun vi… https://t.co/Y8qDZ3ezqN,-0.2023,GunControl,140
208,Democrat,StaceyPlaskett,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl,140
209,Democrat,StaceyPlaskett,"RT @HouseJudDems: The time to take action to strengthen our gun laws is overdue. @RepGoodlatte, @HouseJudDems are ready to work with you to…",0.34,GunControl,140
210,Democrat,StaceyPlaskett,RT @amjoyshow: Celebrities rally behind teen sentenced to life in prison https://t.co/XHCodIZ0FL via @nbcnews,-0.5267,Incarceration,109
211,Democrat,StaceyPlaskett,"RT @HouseJudDems: 🚨 #BREAKING 🚨In The Wake Of Vegas Mass Shooting, Top @HouseJudDems &amp; @NRDems Call On @SpeakerRyan To Pull Gun Silencer Bi…",-0.1531,GunControl,144
212,Democrat,RepHastingsFL,"#Momsdontneed cruel immigration policies and raids that tear their families apart. When immigrants thrive, our nati… https://t.co/LU0fLrDMxm",-0.5859,Immigration,140
213,Democrat,RepHastingsFL,"Tonight, I am again calling for the swift passage of gun safety legislation so no community knows this pain again.… https://t.co/uD9GzPPYuz",-0.6331,GunControl,139
214,Democrat,RepHastingsFL,The stranglehold of the gun lobby has gone on long enough. They have divided our country and washed their hands of… https://t.co/UQoJztjCNN,-0.3182,GunControl,139
215,Democrat,RepHastingsFL,"Knowing how to use a gun should not be a pre-requisite for teaching, whether it is kindergarten or high school chem… https://t.co/dX2j1xUgfy",-0.34,GunControl,140
216,Democrat,RepHastingsFL,#StonemanDouglas shooting survivors will speak to the nation tonight on @CNN. I encourage everyone to tune in at 9P… https://t.co/pSpO3o9VdD,0.5106,GunControl,140
217,Democrat,RepHastingsFL,"The President’s so-called immigration proposal is absolutely shameful. It is a ransom demand, plain and simple. My… https://t.co/rVW6d61sgg",-0.6115,Immigration,139
218,Democrat,RepHastingsFL,"No words will ever replace the loss or emptiness that remains after the shooting at #SandyHook Elementary, 5 years… https://t.co/zFspFo7nVd",-0.7506,GunControl,139
219,Democrat,RepHastingsFL,"170,000 Americans have been killed by gun violence in the past 5 years, yet Republicans continue to block every sin… https://t.co/gZWD8eGbD5",-0.9313,GunControl,140
220,Democrat,RepHastingsFL,"“We are cracking down [on] foreign criminal gangs that have brought illegal drugs, violence, horrible bloodshed,”… https://t.co/3brPVLFEfo",-0.9393,Incarceration,138
221,Democrat,RepHastingsFL,"How many more ""worst mass shooting in US history"" headlines before the @GOP allows us to act on #GunControl?",-0.659,GunControl,108
222,Democrat,RepHastingsFL,I offer my deepest condolences to those who lost loved ones in last night’s horrific mass shooting in Las Vegas.  https://t.co/Ri96G0jGny,-0.4215,GunControl,137
223,Democrat,RepKClark,"Today of all days, read this story to see – and feel – why we must stop ripping apart immigrant mothers and their c… https://t.co/XKZvDWrRco",-0.296,Immigration,140
224,Democrat,RepKClark,FACT: Americans are 25x more likely to be shot &amp; killed w/a gun than people in other developed countries… https://t.co/eA83Iv9N2s,-0.7845,GunControl,133
225,Democrat,RepKClark,Proud to join the brave students of #MA5 who are fighting for commonsense gun safety. See you in #Natick tomorrow!… https://t.co/I89WGTifF4,0.784,GunControl,139
226,Democrat,USRepKCastor,"RT @RepTedDeutch: 19 years have passed since the horrific shooting at Columbine. 

Since then, there have been 85 school shootings, 223 tea…",-0.6597,GunControl,140
227,Democrat,USRepKCastor,RT @Marlenesokol: Town Hall meeting in Tampa will continue conversation about gun violence https://t.co/GlkK0fkE4b,-0.7579,GunControl,114
228,Democrat,USRepKCastor,"RT @mikefortampa: Large, energetic crowd at the @CityofTampa #marchforourlivestampa. All attendees are here to stop gun violence with commo…",-0.7003,GunControl,140
229,Democrat,RepBeatty,"RT @OfficialCBC: Happy Belated Birthday, @RepRobinKelly (D-IL-02)! Rep. Kelly is passionate about ending health disparities and gun violenc…",0.7177,GunControl,140
230,Democrat,RepBeatty,"FACT: More than 208,000 students have experienced gun violence since Columbine. #NeverAgain
https://t.co/fenmkanOv9",-0.7579,GunControl,115
231,Democrat,RepBeatty,RT @FSCDems: #TuneIn: The Subcommittee on Housing and Insurance is holding a hearing entitled “Housing Choice Voucher Program: An Oversight…,0.2732,Abortion,140
232,Democrat,PeterWelch,On my way to Montpelier to stand with young Vermonters for common sense gun safety reforms.  So impressed with the… https://t.co/HNGlLdMqxv,0.5849,GunControl,139
233,Democrat,PeterWelch,This morning I stood with thousands of students on the lawn of the U.S. Capitol to demand common sense gun safety r… https://t.co/erEoKyjDRN,-0.0258,GunControl,140
234,Democrat,PeterWelch,"RT @vprnet: Moved By 'Powerful Plea' From Parkland Students, Welch Calls For Vote On On Gun Control https://t.co/ubgu4mgFEX https://t.co/Zm…",0.1027,GunControl,140
235,Democrat,AnthonyBrownMD4,RT @MartinOMalley: States that make it tougher to buy combat assault weapons have fewer gun deaths. #GunControlNow #FactsMatter https://t.c…,-0.8689,GunControl,140
